Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,,Customer_Type
S00305,CU0743,C0463,07-08-2023,3,45527,Installment,Steven Evans,,Loyal Customer
S00306,CU0073,C0102,12-05-2024,1,27192,Cash,Jane Hawkins MD,,New Customer
S00307,CU1493,C0088,24-03-2025,2,62432,Cash,Jonathan Smith,,Repeating Customer
S00308,CU1948,C0312,02-06-2024,2,33981,Installment,Mark Rivera,,Repeating Customer
S00309,CU0425,C0327,11-12-2023,2,85217,Credit,Miss Mary Hester,,Repeating Customer
S00310,CU1982,C0214,27-02-2024,2,96150,Cash,Amy Weaver,,Repeating Customer
S00311,CU1850,C0340,24-01-2023,2,68066,Installment,Michael Lee,,Repeating Customer
S00312,CU0421,C0267,03-01-2025,3,56331,Installment,Sheila Savage,,Loyal Customer
S00313,CU0398,C0167,27-11-2023,1,90210,Cash,Peter Fisher,,New Customer
S00314,CU0718,C0104,30-06-2024,3,61701,Credit,Denise Palmer,,Loyal Customer
S00315,CU0248,C0489,05-12-2023,3,92271,Credit,William Spencer,,Loyal Customer
S00316,CU0808,C0021,07-11-2022,2,61022,Credit,Katherine Larsen,,Repeating Customer
S00317,CU0372,C0397,03-10-2024,3,60360,Credit,Marissa Arnold,,Loyal Customer
S00318,CU0569,C0204,05-05-2025,2,81314,Credit,Susan Barnes,,Repeating Customer
S00319,CU1304,C0266,11-02-2024,1,31499,Installment,Eric Glenn,,New Customer
S00320,CU0794,C0187,22-05-2025,3,60067,Installment,Stephen Nichols,,Loyal Customer
S00321,CU1551,C0208,07-07-2024,3,39026,Cash,Thomas Cole,,Loyal Customer
S00322,CU0484,C0024,02-03-2025,1,61354,Installment,Kimberly Lopez,,New Customer
S00323,CU1504,C0089,07-06-2024,2,30109,Credit,Trevor Barron,,Repeating Customer
S00324,CU0137,C0399,06-04-2024,3,53256,Cash,Heather George,,Loyal Customer
S00325,CU1518,C0462,04-06-2025,3,19838,Installment,Sarah Hall MD,,Loyal Customer
S00326,CU0355,C0451,11-10-2023,3,63464,Cash,Kaitlyn Jones,,Loyal Customer
S00327,CU1340,C0034,17-01-2025,3,20894,Credit,Douglas Thompson,,Loyal Customer
S00328,CU1622,C0287,10-04-2023,3,85646,Installment,John Pearson,,Loyal Customer
S00329,CU0788,C0348,17-10-2023,3,57022,Credit,Allison Lewis,,Loyal Customer
S00330,CU0613,C0500,08-08-2023,3,49556,Cash,Bruce Bradley,,Loyal Customer
S00331,CU1110,C0354,05-06-2024,3,80090,Cash,Mark Cox,,Loyal Customer
S00332,CU0766,C0448,31-10-2023,2,28884,Cash,Anthony Lee,,Repeating Customer
S00333,CU1794,C0126,13-11-2024,3,61020,Cash,Carl Williams,,Loyal Customer
S00334,CU1558,C0150,24-12-2023,3,77590,Installment,Meghan Waller,,Loyal Customer
S00335,CU1860,C0194,06-03-2024,2,88734,Credit,Melissa Myers,,Repeating Customer
S00336,CU1853,C0121,02-06-2025,2,68297,Credit,Ann Montgomery,,Repeating Customer
S00337,CU0848,C0215,27-10-2024,3,25017,Installment,Caitlin Bautista,,Loyal Customer
S00338,CU0532,C0476,10-11-2024,3,29543,Cash,Sue Werner,,Loyal Customer
S00339,CU1957,C0289,24-11-2024,3,28463,Installment,Eric Kim,,Loyal Customer
S00340,CU1241,C0491,08-03-2023,3,44435,Credit,Danielle Spears,,Loyal Customer
S00341,CU0372,C0028,14-05-2025,2,70735,Installment,Keith Davidson,,Repeating Customer
S00342,CU1150,C0146,14-11-2022,2,77579,Cash,Christopher Ellis,,Repeating Customer
S00343,CU0829,C0240,24-09-2024,3,95436,Cash,Mark Patrick,,Loyal Customer
S00344,CU1578,C0087,31-05-2025,2,81092,Credit,Gary Green,,Repeating Customer
S00345,CU0363,C0217,18-12-2022,2,50697,Installment,Julian Jackson,,Repeating Customer
S00346,CU0481,C0483,08-04-2024,1,17311,Credit,Joseph Morales,,New Customer
S00347,CU0517,C0288,24-12-2022,1,65602,Installment,Lisa Rangel,,New Customer
S00348,CU0904,C0476,21-03-2025,3,33197,Credit,Mary Elliott,,Loyal Customer
S00349,CU0027,C0136,28-03-2025,2,61335,Installment,Heather Woods,,Repeating Customer
S00350,CU1127,C0280,22-02-2024,2,42245,Credit,Mary Finley,,Repeating Customer
S00351,CU0023,C0186,01-09-2024,3,39936,Credit,Emma Fuentes,,Loyal Customer
S00352,CU1021,C0129,04-05-2025,1,47076,Installment,Michael Norman,,New Customer
S00353,CU1149,C0006,09-10-2025,3,66899,Installment,Jason Hall,,Loyal Customer
S00354,CU0616,C0302,11-04-2025,3,78508,Installment,Alexander Davis II,,Loyal Customer
S00355,CU0110,C0163,23-10-2025,3,57981,Credit,Mary Rich,,Loyal Customer
S00356,CU1168,C0423,14-01-2024,3,53389,Credit,Joseph Wood,,Loyal Customer
S00357,CU1285,C0076,04-01-2025,1,77347,Cash,Gilbert Pacheco,,New Customer
S00358,CU0187,C0308,10-08-2023,3,43110,Credit,Randy Jackson,,Loyal Customer
S00359,CU0260,C0221,10-02-2023,2,87178,Credit,John Kim,,Repeating Customer
S00360,CU0963,C0099,13-02-2024,3,31410,Credit,Dennis Gillespie,,Loyal Customer
S00361,CU0742,C0087,11-12-2023,3,53536,Cash,Aimee Butler,,Loyal Customer
S00362,CU0446,C0498,05-10-2023,3,21063,Cash,Jennifer Smith,,Loyal Customer
S00363,CU1971,C0416,19-12-2022,1,76522,Credit,Allison Cantu,,New Customer
S00364,CU1251,C0299,18-12-2023,3,19673,Credit,Heather Crawford,,Loyal Customer
S00365,CU1008,C0260,04-04-2024,3,18082,Credit,Austin Jenkins,,Loyal Customer
S00366,CU1795,C0144,01-03-2025,3,49488,Installment,Michelle Harmon,,Loyal Customer
S00367,CU0968,C0053,15-01-2023,3,16110,Credit,Jordan Welch,,Loyal Customer
S00368,CU1704,C0160,24-09-2023,3,61924,Credit,Joseph Stephens,,Loyal Customer
S00369,CU0384,C0490,17-07-2023,1,46254,Credit,Kurt Thompson,,New Customer
S00370,CU0838,C0224,28-03-2023,2,85977,Credit,Lisa Huynh,,Repeating Customer
S00371,CU1720,C0259,20-07-2023,3,21390,Cash,Renee Ware,,Loyal Customer
S00372,CU1975,C0326,06-08-2025,3,80889,Installment,Daniel Mercer,,Loyal Customer
S00373,CU0731,C0303,03-11-2024,3,19141,Credit,Clayton Webster,,Loyal Customer
S00374,CU0217,C0043,02-08-2023,3,86651,Cash,Felicia Chang,,Loyal Customer
S00375,CU0355,C0234,05-10-2024,1,88818,Installment,Alexander George,,New Customer
S00376,CU0560,C0039,19-10-2023,3,49612,Credit,Joshua Lopez,,Loyal Customer
S00377,CU0638,C0389,03-12-2022,1,23628,Credit,Rhonda Howard,,New Customer
S00378,CU0699,C0026,04-11-2022,1,65149,Credit,Dr. Karen Monroe,,New Customer
S00379,CU1496,C0317,18-04-2024,1,22856,Installment,Lisa Rose,,New Customer
S00380,CU1336,C0279,20-10-2023,2,68275,Installment,Jeremiah Mendez,,Repeating Customer
S00381,CU0998,C0342,07-01-2025,3,39203,Installment,Joshua Mejia,,Loyal Customer
S00382,CU0218,C0224,18-03-2023,1,48804,Cash,Donald Gonzales,,New Customer
S00383,CU0523,C0314,02-10-2025,2,36455,Cash,Jesse Bishop,,Repeating Customer
S00384,CU1073,C0271,08-08-2024,3,69835,Cash,Terry Price,,Loyal Customer
S00385,CU0935,C0334,07-12-2023,1,48670,Cash,Vanessa Castro,,New Customer
S00386,CU0597,C0106,14-10-2025,3,54241,Credit,Susan Pearson,,Loyal Customer
S00387,CU0227,C0015,08-04-2023,1,56468,Installment,Jeremy Hawkins,,New Customer
S00388,CU1830,C0253,09-07-2025,1,24774,Installment,Ronald Singleton,,New Customer
S00389,CU1059,C0042,12-09-2025,3,36843,Cash,Christopher Jones,,Loyal Customer
S00390,CU0972,C0294,06-07-2024,1,73352,Credit,Michelle Jones DDS,,New Customer
S00391,CU1630,C0084,13-11-2024,1,26675,Installment,Nicholas Little,,New Customer
S00392,CU1211,C0319,15-04-2025,1,94913,Credit,Nancy Wheeler,,New Customer
S00393,CU0832,C0069,11-06-2024,3,78757,Cash,Grace Gomez,,Loyal Customer
S00394,CU1542,C0324,20-07-2023,1,81199,Cash,Kevin Baker,,New Customer
S00395,CU0427,C0019,04-03-2023,1,74061,Installment,Christopher Tate,,New Customer
S00396,CU0253,C0468,22-01-2025,3,86118,Credit,Clayton Conrad,,Loyal Customer
S00397,CU1673,C0190,07-04-2025,2,42259,Credit,Joyce Hall,,Repeating Customer
S00398,CU1933,C0100,10-01-2023,2,89231,Installment,Nicholas Trevino,,Repeating Customer
S00399,CU1952,C0236,29-04-2023,2,36450,Installment,Rachel Cook,,Repeating Customer
S00400,CU1819,C0118,14-12-2022,2,34147,Credit,Summer Irwin,,Repeating Customer
S00401,CU0304,C0196,25-01-2024,3,41306,Installment,Michael English,,Loyal Customer
S00402,CU1028,C0409,04-05-2025,3,99356,Cash,Ann Taylor,,Loyal Customer
S00403,CU0838,C0472,26-03-2023,2,66007,Installment,George Garcia,,Repeating Customer
S00404,CU1073,C0496,04-01-2024,3,20771,Cash,Sean Herrera,,Loyal Customer
S00405,CU0325,C0121,31-10-2024,1,77163,Installment,David Craig,,New Customer
S00406,CU0346,C0160,27-07-2024,1,53858,Installment,David Moran,,New Customer
S00407,CU0375,C0109,24-07-2023,1,72079,Cash,Dale Espinoza,,New Customer
S00408,CU1391,C0395,28-07-2025,3,56456,Cash,Andrew Smith,,Loyal Customer
S00409,CU1346,C0345,21-01-2025,3,36848,Installment,Madison King,,Loyal Customer
S00410,CU0493,C0234,14-06-2025,3,18576,Cash,Lori Bailey,,Loyal Customer
S00411,CU1896,C0365,09-02-2025,3,48380,Installment,Laurie Hernandez,,Loyal Customer
S00412,CU1623,C0191,09-02-2024,2,29246,Cash,Julie Wilson,,Repeating Customer
S00413,CU1837,C0464,20-05-2025,2,68348,Installment,Edwin Garcia,,Repeating Customer
S00414,CU0590,C0155,09-04-2024,2,81622,Installment,David Reese,,Repeating Customer
S00415,CU0641,C0192,21-02-2023,2,31218,Credit,Brian Garcia,,Repeating Customer
S00416,CU1134,C0111,27-01-2025,2,47781,Cash,Hannah Vang,,Repeating Customer
S00417,CU1585,C0304,12-03-2023,2,70393,Cash,Daniel Mcclure,,Repeating Customer
S00418,CU0071,C0090,15-01-2023,3,48554,Credit,Kristen Marshall,,Loyal Customer
S00419,CU0552,C0248,01-07-2024,2,30156,Credit,Cody Boyd,,Repeating Customer
S00420,CU1380,C0321,29-10-2023,1,31691,Cash,Ashley Anderson,,New Customer
S00421,CU0845,C0288,24-09-2023,2,47066,Credit,Mary Warner,,Repeating Customer
S00422,CU1600,C0134,19-08-2024,3,27288,Credit,Christopher Wright,,Loyal Customer
S00423,CU1766,C0279,30-01-2025,2,25239,Installment,Jamie Smith,,Repeating Customer
S00424,CU0911,C0142,25-06-2023,1,95486,Installment,Steven Cortez,,New Customer
S00425,CU0845,C0292,19-08-2025,1,64093,Installment,Cindy Aguilar,,New Customer
S00426,CU1625,C0332,02-11-2024,2,34792,Installment,Ryan Mason,,Repeating Customer
S00427,CU0997,C0247,29-02-2024,1,79993,Cash,Alicia Sullivan,,New Customer
S00428,CU0433,C0382,10-05-2024,1,43827,Installment,Patricia Moss,,New Customer
S00429,CU1509,C0232,28-09-2023,3,97754,Credit,Jonathan Burke,,Loyal Customer
S00430,CU0220,C0021,18-03-2023,1,27597,Credit,Ryan Warren,,New Customer
S00431,CU0646,C0497,18-06-2024,2,36455,Cash,Christopher Woods,,Repeating Customer
S00432,CU1982,C0369,10-04-2025,1,19588,Installment,Rebecca Brandt,,New Customer
S00433,CU0188,C0500,31-08-2024,1,76447,Installment,Jodi Greene,,New Customer
S00434,CU0955,C0479,20-03-2023,2,67591,Installment,Jennifer Hubbard,,Repeating Customer
S00435,CU1590,C0040,21-06-2024,1,24090,Credit,Shelley Ford,,New Customer
S00436,CU1885,C0123,15-02-2025,2,98477,Cash,Travis Lee,,Repeating Customer
S00437,CU0493,C0167,19-03-2024,3,21163,Cash,Stephanie Kim,,Loyal Customer
S00438,CU0219,C0190,26-10-2024,1,50276,Installment,Tara Wilson,,New Customer
S00439,CU1305,C0093,08-12-2023,2,85970,Installment,Jacob Sullivan,,Repeating Customer
S00440,CU1543,C0423,19-01-2023,3,85168,Installment,Andrea Brooks,,Loyal Customer
S00441,CU0028,C0020,15-08-2023,2,68142,Credit,Michael Lewis,,Repeating Customer
S00442,CU1399,C0049,06-10-2025,2,52528,Cash,Melissa Schwartz,,Repeating Customer
S00443,CU0349,C0358,09-06-2023,3,33007,Installment,Ashley Williams,,Loyal Customer
S00444,CU1673,C0484,24-08-2023,1,76456,Cash,George Griffin,,New Customer
S00445,CU0957,C0114,08-03-2023,2,84886,Installment,James King,,Repeating Customer
S00446,CU0386,C0161,11-08-2025,2,71634,Cash,Tiffany Turner,,Repeating Customer
S00447,CU1917,C0218,15-04-2024,2,64409,Cash,Jamie James,,Repeating Customer
S00448,CU1630,C0327,19-11-2024,2,81474,Cash,Marie Wells,,Repeating Customer
S00449,CU0954,C0053,27-11-2022,3,58745,Cash,Adam Jones,,Loyal Customer
S00450,CU1602,C0162,05-07-2025,2,44552,Installment,Kevin Harris,,Repeating Customer
S00451,CU0347,C0494,24-01-2024,2,59251,Cash,Justin Edwards,,Repeating Customer
S00452,CU1086,C0290,09-01-2025,2,79848,Credit,Rebecca Galvan,,Repeating Customer
S00453,CU0348,C0492,01-10-2024,2,22974,Installment,Stephen Shepherd,,Repeating Customer
S00454,CU1215,C0189,14-11-2024,3,95687,Credit,Sarah Castaneda,,Loyal Customer
S00455,CU0955,C0120,30-03-2025,2,62796,Credit,Nicole Hatfield,,Repeating Customer
S00456,CU1894,C0386,25-07-2025,3,77475,Credit,Hector Adams,,Loyal Customer
S00457,CU0833,C0417,23-04-2023,2,47399,Credit,Steven Brown,,Repeating Customer
S00458,CU1030,C0171,16-01-2023,2,26996,Installment,Jennifer Brooks,,Repeating Customer
S00459,CU0014,C0497,02-02-2023,1,58123,Installment,Lisa Thompson,,New Customer
S00460,CU0356,C0029,04-01-2023,1,30974,Credit,Joshua Gomez,,New Customer
S00461,CU1261,C0050,23-01-2025,3,63170,Installment,Rachel Coleman,,Loyal Customer
S00462,CU1831,C0172,21-09-2024,2,75354,Cash,Jennifer George,,Repeating Customer
S00463,CU0309,C0135,20-02-2024,1,94838,Credit,Sabrina Miller,,New Customer
S00464,CU0710,C0485,11-10-2025,3,85250,Credit,Dale Craig,,Loyal Customer
S00465,CU1297,C0064,21-03-2023,3,80831,Cash,Phillip Carey,,Loyal Customer
S00466,CU1677,C0111,03-02-2023,1,99050,Credit,Jennifer Ibarra,,New Customer
S00467,CU0278,C0176,21-06-2025,2,94024,Cash,Maria Reed,,Repeating Customer
S00468,CU0229,C0314,23-11-2024,1,78438,Credit,Stephanie Swanson,,New Customer
S00469,CU0775,C0275,25-07-2023,1,35923,Installment,Bruce Lopez,,New Customer
S00470,CU0178,C0263,22-11-2023,2,78481,Credit,Dana Mcgrath,,Repeating Customer
S00471,CU0773,C0417,11-04-2024,2,68185,Installment,Ashley Levine,,Repeating Customer
S00472,CU0292,C0192,22-03-2023,1,21345,Credit,Shari Neal,,New Customer
S00473,CU0354,C0225,07-07-2023,1,89174,Installment,Daniel Nixon,,New Customer
S00474,CU0225,C0328,06-07-2023,1,70990,Cash,Ricky Brown,,New Customer
S00475,CU0697,C0463,02-04-2023,2,29661,Cash,Mrs. Julie Sosa,,Repeating Customer
S00476,CU1158,C0287,13-11-2022,2,80525,Credit,Laura Morales,,Repeating Customer
S00477,CU0183,C0247,20-02-2024,1,91922,Installment,Erika Martin,,New Customer
S00478,CU0187,C0121,13-04-2024,1,69412,Cash,Kathleen Grant,,New Customer
S00479,CU1888,C0338,29-12-2023,1,53259,Credit,Alexis Sanchez,,New Customer
S00480,CU1584,C0452,07-08-2024,1,91232,Credit,George Rose,,New Customer
S00481,CU1705,C0423,04-02-2025,3,36198,Cash,Mrs. Christine Thompson,,Loyal Customer
S00482,CU0730,C0083,05-12-2024,3,38039,Cash,Brian Hill,,Loyal Customer
S00483,CU0305,C0242,16-03-2023,2,67242,Cash,April Miller,,Repeating Customer
S00484,CU1113,C0478,19-03-2023,3,77050,Credit,Scott West,,Loyal Customer
S00485,CU0905,C0407,21-06-2025,1,53095,Credit,Alicia Garcia,,New Customer
S00486,CU1011,C0029,30-09-2024,3,54234,Cash,Angela Colon,,Loyal Customer
S00487,CU1122,C0083,11-03-2025,2,39452,Cash,Jordan Hunt MD,,Repeating Customer
S00488,CU1499,C0413,09-08-2024,1,51853,Installment,Jennifer Wallace,,New Customer
S00489,CU1769,C0123,17-08-2024,3,42903,Credit,Alicia Smith,,Loyal Customer
S00490,CU0526,C0329,29-07-2023,2,88876,Credit,Ryan Schwartz,,Repeating Customer
S00491,CU1882,C0391,27-08-2025,3,37421,Cash,Erica Johnson,,Loyal Customer
S00492,CU1597,C0085,24-06-2025,1,86177,Installment,Adam Cohen,,New Customer
S00493,CU0334,C0359,15-10-2024,3,79327,Cash,Dr. Rachel Henderson,,Loyal Customer
S00494,CU1340,C0349,30-10-2023,3,80281,Cash,Kenneth Ruiz,,Loyal Customer
S00495,CU0895,C0491,05-11-2024,1,83946,Installment,Jason Wright,,New Customer
S00496,CU0390,C0416,15-08-2023,2,53638,Credit,Richard Gibson,,Repeating Customer
S00497,CU1727,C0267,13-02-2023,1,48784,Credit,Michael Pena,,New Customer
S00498,CU1540,C0305,09-05-2023,3,43676,Credit,Amber Foster,,Loyal Customer
S00499,CU1539,C0165,08-04-2024,1,87459,Installment,James Collins,,New Customer
S00500,CU1696,C0029,06-06-2025,2,88938,Installment,Douglas Johnston,,Repeating Customer
S00501,CU0690,C0058,06-10-2024,2,90161,Cash,Amber Wood,,Repeating Customer
S00502,CU0279,C0224,06-07-2025,1,83645,Installment,Amber Ramirez,,New Customer
S00503,CU1097,C0055,20-03-2025,3,71841,Installment,Bradley Fisher,,Loyal Customer
S00504,CU0205,C0383,11-01-2024,2,60653,Installment,Timothy Moon,,Repeating Customer
S00505,CU1258,C0044,13-11-2024,2,49238,Credit,Thomas Kirk,,Repeating Customer
S00506,CU0146,C0142,11-12-2023,1,88185,Credit,Laurie Lee,,New Customer
S00507,CU0297,C0256,18-03-2023,1,33726,Credit,Steven Jackson,,New Customer
S00508,CU0608,C0333,16-02-2025,3,55121,Credit,Zachary Flowers,,Loyal Customer
S00509,CU1328,C0398,14-10-2024,2,98385,Installment,Seth Hoover,,Repeating Customer
S00510,CU0577,C0237,14-02-2025,2,42460,Cash,Cory Ponce,,Repeating Customer
S00511,CU1646,C0241,18-05-2023,1,97142,Cash,Abigail Gomez,,New Customer
S00512,CU1127,C0366,15-04-2024,3,76107,Credit,Michael Rowe,,Loyal Customer
S00513,CU1186,C0168,02-06-2023,1,38297,Installment,Tanner Hill,,New Customer
S00514,CU0499,C0030,22-12-2022,3,26495,Credit,Samantha Murphy,,Loyal Customer
S00515,CU0816,C0096,12-03-2023,3,36707,Cash,William Martinez,,Loyal Customer
S00516,CU1809,C0293,27-01-2025,1,87784,Cash,Nicole Cole,,New Customer
S00517,CU1562,C0174,01-08-2023,2,60404,Credit,Gloria Bryant,,Repeating Customer
S00518,CU1023,C0151,24-09-2025,3,63740,Cash,Anthony Strickland,,Loyal Customer
S00519,CU0860,C0468,15-03-2024,1,21460,Credit,Paige Bryant,,New Customer
S00520,CU0597,C0192,28-09-2024,2,48515,Installment,Christopher King,,Repeating Customer
S00521,CU0793,C0362,22-02-2023,1,64690,Credit,Aaron Carroll,,New Customer
S00522,CU0691,C0415,26-01-2024,1,97632,Installment,Jennifer Adams,,New Customer
S00523,CU1116,C0073,26-09-2025,3,52374,Installment,Julie Gonzalez,,Loyal Customer
S00524,CU0825,C0070,04-07-2025,3,86123,Installment,Madison Cobb,,Loyal Customer
S00525,CU0448,C0227,05-01-2023,1,86853,Cash,April Holt,,New Customer
S00526,CU0997,C0153,20-11-2022,3,60875,Cash,Corey Bailey,,Loyal Customer
S00527,CU0680,C0361,20-10-2023,2,89709,Installment,Veronica Klein,,Repeating Customer
S00528,CU0834,C0334,15-12-2023,3,30840,Installment,Chris Taylor,,Loyal Customer
S00529,CU0210,C0096,10-04-2025,1,86138,Installment,Anne Kennedy,,New Customer
S00530,CU1385,C0287,05-11-2022,2,51256,Cash,Deborah Garcia,,Repeating Customer
S00531,CU1762,C0265,17-03-2023,1,16142,Credit,Katie Castaneda,,New Customer
S00532,CU1129,C0436,01-07-2025,3,17338,Installment,Connie Dixon,,Loyal Customer
S00533,CU0462,C0343,23-12-2022,1,72245,Credit,Carrie Phillips,,New Customer
S00534,CU0206,C0334,05-07-2025,3,84385,Installment,Edward King,,Loyal Customer
S00535,CU0609,C0247,14-09-2023,1,18607,Credit,Darren Rodriguez,,New Customer
S00536,CU0420,C0045,22-04-2023,3,48395,Installment,Adam Jackson,,Loyal Customer
S00537,CU1417,C0359,28-07-2023,2,43935,Installment,Ray Kim,,Repeating Customer
S00538,CU1529,C0086,09-08-2024,2,35479,Credit,Wayne Mcclain,,Repeating Customer
S00539,CU0712,C0363,17-06-2023,1,33666,Credit,Rachel Baker,,New Customer
S00540,CU0383,C0129,25-01-2023,2,31170,Cash,Michael Lewis,,Repeating Customer
S00541,CU1543,C0075,29-10-2025,3,46507,Cash,Crystal Archer,,Loyal Customer
S00542,CU1976,C0364,11-06-2024,2,45081,Credit,Destiny Warner,,Repeating Customer
S00543,CU0380,C0025,26-03-2025,1,43298,Cash,Kimberly Jones,,New Customer
S00544,CU0342,C0275,04-10-2025,1,34558,Installment,Kelsey King,,New Customer
S00545,CU0491,C0166,28-04-2023,2,33626,Credit,April Knox,,Repeating Customer
S00546,CU0275,C0229,27-02-2025,1,94975,Installment,Michael Davis,,New Customer
S00547,CU1666,C0320,01-03-2025,1,49571,Cash,Raymond Curry,,New Customer
S00548,CU0760,C0367,27-06-2023,3,67518,Installment,Kelli Garrett,,Loyal Customer
S00549,CU0266,C0448,07-02-2023,1,51206,Credit,Susan Ayers,,New Customer
S00550,CU1335,C0418,19-12-2024,3,29701,Credit,Kimberly Salazar,,Loyal Customer
S00551,CU1861,C0373,18-07-2025,1,26080,Installment,Jason Black,,New Customer
S00552,CU1052,C0019,09-01-2023,2,61134,Cash,Karen Owens,,Repeating Customer
S00553,CU1261,C0500,13-03-2023,2,16342,Cash,Jose Kirby,,Repeating Customer
S00554,CU0385,C0091,31-07-2023,1,34558,Installment,Robert Evans,,New Customer
S00555,CU1341,C0340,10-06-2025,3,91870,Cash,Kristina Hayes,,Loyal Customer
S00556,CU1209,C0423,01-03-2023,3,43938,Credit,Raymond Contreras,,Loyal Customer
S00557,CU1076,C0229,02-09-2024,3,96008,Installment,Kendra Richardson,,Loyal Customer
S00558,CU1479,C0156,02-05-2024,3,66972,Credit,Shelby Leblanc,,Loyal Customer
S00559,CU0761,C0146,19-04-2024,1,50675,Credit,Sheila Roberts,,New Customer
S00560,CU0939,C0264,21-08-2024,1,56024,Credit,Erica Lee,,New Customer
S00561,CU1682,C0250,07-01-2023,2,43966,Cash,Sarah Stanley PhD,,Repeating Customer
S00562,CU0328,C0443,07-05-2024,2,56320,Credit,Frank Simpson,,Repeating Customer
S00563,CU1588,C0210,04-04-2024,1,41879,Cash,Steven Burton,,New Customer
S00564,CU0055,C0265,02-05-2025,3,29482,Credit,David Mendez,,Loyal Customer
S00565,CU1767,C0360,23-07-2025,2,47334,Installment,Jamie Bell,,Repeating Customer
S00566,CU0542,C0009,11-09-2023,1,46056,Cash,Jason Ellis,,New Customer
S00567,CU1060,C0118,15-10-2024,2,23925,Credit,Mikayla Deleon PhD,,Repeating Customer
